pixel_id,lat,lon,error_var,coef,std_err,pvalue,n_obs
29.7_-99.8,29.699999999999903,-99.80000000000038,wspd_error_0h,-0.914559598175364,0.3886830741818076,0.018647190052569096,8398
29.7_-99.9,29.699999999999903,-99.90000000000038,temp_error_1h,-1.0249330812348425,0.3749708366135263,0.006282228695565939,8398
29.7_-99.9,29.699999999999903,-99.90000000000038,wspd_error_1h,0.3599226459875457,0.44751747512939255,0.4212668218819646,8398
29.7_-99.9,29.699999999999903,-99.90000000000038,temp_error_0h,1.198577042808376,0.3018131071063368,7.209462756363472e-05,8398
29.7_-99.9,29.699999999999903,-99.90000000000038,wspd_error_0h,-0.4877551542128349,0.38744037190844244,0.20809558983002274,8398
29.8_-100.1,29.799999999999905,-100.10000000000036,temp_error_1h,-1.0686622579625515,0.3347668927659515,0.001416881681957305,8398
29.8_-100.1,29.799999999999905,-100.10000000000036,wspd_error_1h,1.9893184640133101,0.39853377220180036,6.109318251290574e-07,8398
29.8_-100.1,29.799999999999905,-100.10000000000036,temp_error_0h,1.1283850927238595,0.3033966062735377,0.00020118322227125063,8398
29.8_-100.1,29.799999999999905,-100.10000000000036,wspd_error_0h,-0.8389234062557548,0.3768412051301264,0.0260274375124534,8398
29.8_-94.9,29.799999999999905,-94.90000000000066,temp_error_1h,0.27462291301163366,0.3850373333209161,0.47571896725676366,8398
29.8_-94.9,29.799999999999905,-94.90000000000066,wspd_error_1h,1.831525741431074,0.44648801437057006,4.13353848678355e-05,8398
29.8_-94.9,29.799999999999905,-94.90000000000066,temp_error_0h,-0.36872125209181383,0.35984531536936964,0.30555048327136625,8398
29.8_-94.9,29.799999999999905,-94.90000000000066,wspd_error_0h,1.446140178292471,0.5062328910286428,0.004291675759299229,8398
29.8_-95.0,29.799999999999905,-95.00000000000065,temp_error_1h,-0.1489631907711157,0.3843774277985293,0.6983633403828677,8398
29.8_-95.0,29.799999999999905,-95.00000000000065,wspd_error_1h,1.8243008502092457,0.4619764497345224,7.915444187789333e-05,8398
29.8_-95.0,29.799999999999905,-95.00000000000065,temp_error_0h,0.09266449328026036,0.3379306033886892,0.7839287882479566,8398
29.8_-95.0,29.799999999999905,-95.00000000000065,wspd_error_0h,1.8390989128888378,0.5102042697335096,0.0003144146519118429,8398
29.8_-95.1,29.799999999999905,-95.10000000000065,temp_error_1h,-0.2310362131614824,0.3811033577440742,0.5443786333464993,8398
29.8_-95.1,29.799999999999905,-95.10000000000065,wspd_error_1h,2.029318885296498,0.4794570862732004,2.335432810096627e-05,8398
29.8_-95.1,29.799999999999905,-95.10000000000065,temp_error_0h,0.334055195560156,0.3353529427105007,0.31921573023968275,8398
29.8_-95.1,29.799999999999905,-95.10000000000065,wspd_error_0h,1.5424477249116235,0.5321775630275649,0.0037608293871909115,8398
29.8_-95.2,29.799999999999905,-95.20000000000064,temp_error_1h,-0.4431343164714518,0.3651934064077872,0.22500218666002558,8398
29.8_-95.2,29.799999999999905,-95.20000000000064,wspd_error_1h,1.331751365656884,0.49785790007539643,0.007488310423520161,8398
29.8_-95.2,29.799999999999905,-95.20000000000064,temp_error_0h,0.6263467061729526,0.319206143170981,0.04977219279592271,8398
29.8_-95.2,29.799999999999905,-95.20000000000064,wspd_error_0h,1.500713151629452,0.5405176566506464,0.005508066787804244,8398
29.8_-95.3,29.799999999999905,-95.30000000000064,temp_error_1h,-0.4263454952100736,0.3652933688188977,0.2431904653721837,8398
29.8_-95.3,29.799999999999905,-95.30000000000064,wspd_error_1h,0.8836528673692033,0.5207799188277291,0.08977408239346074,8398
29.8_-95.3,29.799999999999905,-95.30000000000064,temp_error_0h,0.6239061021981451,0.3077443474082961,0.042658110863875054,8398
29.8_-95.3,29.799999999999905,-95.30000000000064,wspd_error_0h,1.5851013906480955,0.5414451307709007,0.0034257855283965633,8398
29.8_-95.4,29.799999999999905,-95.40000000000063,temp_error_1h,-0.11375623141210597,0.37737294601732096,0.7630846172034418,8398
29.8_-95.4,29.799999999999905,-95.40000000000063,wspd_error_1h,0.8700243946194288,0.5399412732147636,0.1071452517174174,8398
29.8_-95.4,29.799999999999905,-95.40000000000063,temp_error_0h,0.5636089531706083,0.3066593433639802,0.06611274377714005,8398
29.8_-95.4,29.799999999999905,-95.40000000000063,wspd_error_0h,1.6262573488448653,0.5373946952819981,0.0024841225403711142,8398
29.8_-95.5,29.799999999999905,-95.50000000000063,temp_error_1h,0.267588186503443,0.3601762918712774,0.45754088931144143,8398
29.8_-95.5,29.799999999999905,-95.50000000000063,wspd_error_1h,1.3742991109827714,0.5235143149590257,0.00867707149788055,8398
29.8_-95.5,29.799999999999905,-95.50000000000063,temp_error_0h,0.482565657039455,0.29856009596662936,0.10606506410156857,8398
29.8_-95.5,29.799999999999905,-95.50000000000063,wspd_error_0h,1.450942346770993,0.5197308225909295,0.005254794938028828,8398
29.8_-95.6,29.799999999999905,-95.60000000000062,temp_error_1h,0.5004465467528009,0.35162368612415007,0.15470256648842384,8398
29.8_-95.6,29.799999999999905,-95.60000000000062,wspd_error_1h,1.304900305008114,0.4971808355529669,0.008690894314622444,8398
29.8_-95.6,29.799999999999905,-95.60000000000062,temp_error_0h,0.5110043401803446,0.3086667916128636,0.09785642155546825,8398
29.8_-95.6,29.799999999999905,-95.60000000000062,wspd_error_0h,1.5416845032114146,0.5118765722568035,0.002604560791328314,8398
29.8_-95.7,29.799999999999905,-95.70000000000061,temp_error_1h,0.6009084072197991,0.3400718226048732,0.07726398864223039,8398
29.8_-95.7,29.799999999999905,-95.70000000000061,wspd_error_1h,0.9073118130210632,0.4627124754308729,0.049929172791542964,8398
29.8_-95.7,29.799999999999905,-95.70000000000061,temp_error_0h,0.5170479830108968,0.3052326776711837,0.09031261987488515,8398
29.8_-95.7,29.799999999999905,-95.70000000000061,wspd_error_0h,1.5114380261798261,0.48934045014867594,0.0020167707763452114,8398
29.8_-95.8,29.799999999999905,-95.80000000000061,temp_error_1h,0.4553450138699415,0.33105960134242757,0.16903906209877806,8398
29.8_-95.8,29.799999999999905,-95.80000000000061,wspd_error_1h,0.946865856558886,0.43557617584927427,0.02974635008997839,8398
29.8_-95.8,29.799999999999905,-95.80000000000061,temp_error_0h,0.5132836795907819,0.30116400145199507,0.08835611096284057,8398
29.8_-95.8,29.799999999999905,-95.80000000000061,wspd_error_0h,1.5324075758667686,0.4732704317530426,0.0012087838955983088,8398
29.8_-95.9,29.799999999999905,-95.9000000000006,temp_error_1h,0.39118983021218146,0.33132348358437735,0.23776009406420306,8398
29.8_-95.9,29.799999999999905,-95.9000000000006,wspd_error_1h,1.0870825443597651,0.41402304668969037,0.00866394961789907,8398
29.8_-95.9,29.799999999999905,-95.9000000000006,temp_error_0h,0.4520431114703068,0.3016989523310212,0.13408658154474828,8398
29.8_-95.9,29.799999999999905,-95.9000000000006,wspd_error_0h,1.6938572591821162,0.4638748440034628,0.0002622660905597929,8398
29.8_-98.0,29.799999999999905,-98.00000000000048,temp_error_1h,-0.9767144030925203,0.33998391537301137,0.0040784370396107494,8398
29.8_-98.0,29.799999999999905,-98.00000000000048,wspd_error_1h,0.6948344730397413,0.366119201256312,0.05775202318404449,8398
29.8_-98.0,29.799999999999905,-98.00000000000048,temp_error_0h,0.6811496836998813,0.26967558284738413,0.011561468505262296,8398
29.8_-98.0,29.799999999999905,-98.00000000000048,wspd_error_0h,1.6608230914186657,0.37204596314384886,8.148861176060507e-06,8398
29.8_-98.1,29.799999999999905,-98.10000000000048,temp_error_1h,-0.7430255205020109,0.33365076857024306,0.02597676945180094,8398
29.8_-98.1,29.799999999999905,-98.10000000000048,wspd_error_1h,0.823855784924453,0.40113737127441274,0.0400261368984931,8398
29.8_-98.1,29.799999999999905,-98.10000000000048,temp_error_0h,0.7674393793597536,0.2805083214561912,0.006234354240588491,8398
29.8_-98.1,29.799999999999905,-98.10000000000048,wspd_error_0h,1.7166064330382111,0.3863870820768975,8.997611501859737e-06,8398
29.8_-98.2,29.799999999999905,-98.20000000000047,temp_error_1h,-0.37947504585797487,0.3155412859095361,0.22915897151170594,8398
29.8_-98.2,29.799999999999905,-98.20000000000047,wspd_error_1h,1.1920035268957017,0.4449231104066013,0.007395994729781252,8398
29.8_-98.2,29.799999999999905,-98.20000000000047,temp_error_0h,0.7619254079497086,0.28242327167694764,0.006993660898960474,8398
29.8_-98.2,29.799999999999905,-98.20000000000047,wspd_error_0h,1.563043290636848,0.39527762367725616,7.73951674015727e-05,8398
29.8_-98.3,29.799999999999905,-98.30000000000047,temp_error_1h,-0.995992915367316,0.3332261626977348,0.0028076187707832823,8398
29.8_-98.3,29.799999999999905,-98.30000000000047,wspd_error_1h,1.0825424869446634,0.4159269984241953,0.009265018059107843,8398
29.8_-98.3,29.799999999999905,-98.30000000000047,temp_error_0h,0.8766538755895631,0.2849461286629422,0.002100813473560059,8398
29.8_-98.3,29.799999999999905,-98.30000000000047,wspd_error_0h,1.4360744784350687,0.4000391344391623,0.00033278412926818213,8398
29.8_-98.4,29.799999999999905,-98.40000000000046,temp_error_1h,-0.7913082462997558,0.3201637906810215,0.013471783119305414,8398
29.8_-98.4,29.799999999999905,-98.40000000000046,wspd_error_1h,0.9361947352900827,0.3865487636599787,0.015459388406615426,8398
29.8_-98.4,29.799999999999905,-98.40000000000046,temp_error_0h,0.8724836459528779,0.28596597753764685,0.002287921324151787,8398
29.8_-98.4,29.799999999999905,-98.40000000000046,wspd_error_0h,1.3542363773978638,0.4055595392798006,0.0008439371303174958,8398
29.8_-98.5,29.799999999999905,-98.50000000000045,temp_error_1h,-0.755978399300841,0.3243754262183185,0.01979992169004996,8398
29.8_-98.5,29.799999999999905,-98.50000000000045,wspd_error_1h,0.8347060397521677,0.39805741952127965,0.03602808574307459,8398
29.8_-98.5,29.799999999999905,-98.50000000000045,temp_error_0h,0.8814879703703616,0.2845063731559415,0.0019527589545613733,8398
29.8_-98.5,29.799999999999905,-98.50000000000045,wspd_error_0h,1.281214298901133,0.40301762156815274,0.0014829622847936097,8398
29.8_-98.6,29.799999999999905,-98.60000000000045,temp_error_1h,-1.0573928630185516,0.3420471092734025,0.001998935710892935,8398
29.8_-98.6,29.799999999999905,-98.60000000000045,wspd_error_1h,1.13229022972477,0.407136999720838,0.005429577231882643,8398
29.8_-98.6,29.799999999999905,-98.60000000000045,temp_error_0h,0.9341988205572572,0.2880677623685842,0.0011874977033659029,8398
29.8_-98.6,29.799999999999905,-98.60000000000045,wspd_error_0h,1.2367343915144593,0.40786249560723226,0.002434956305152225,8398
29.9_-100.1,29.899999999999906,-100.10000000000036,temp_error_1h,-1.4719225542500343,0.354119061157834,3.262778730217519e-05,8398
29.9_-100.1,29.899999999999906,-100.10000000000036,wspd_error_1h,2.3939606960492257,0.4016704219145307,2.6244408868336677e-09,8398
29.9_-100.1,29.899999999999906,-100.10000000000036,temp_error_0h,1.0517171538318,0.3102336889669875,0.0007019554466471956,8398
29.9_-100.1,29.899999999999906,-100.10000000000036,wspd_error_0h,-0.9765682782994289,0.3725993797920661,0.008784117752447251,8398
29.9_-95.0,29.899999999999906,-95.00000000000065,temp_error_1h,0.284180798832329,0.36244545141058965,0.43302418622231786,8398
29.9_-95.0,29.899999999999906,-95.00000000000065,wspd_error_1h,1.5357325465720175,0.4637875194683125,0.0009326255978912013,8398
29.9_-95.0,29.899999999999906,-95.00000000000065,temp_error_0h,0.14138971349168442,0.33229759627280797,0.6704895699426889,8398
29.9_-95.0,29.899999999999906,-95.00000000000065,wspd_error_0h,1.5656954072712226,0.49879091537013676,0.001701264877504327,8398
29.9_-95.1,29.899999999999906,-95.10000000000065,temp_error_1h,0.0019009879341377028,0.3833586357727202,0.9960436072496563,8398
29.9_-95.1,29.899999999999906,-95.10000000000065,wspd_error_1h,1.4255558455817938,0.49855026510322487,0.004254910604274631,8398
29.9_-95.1,29.899999999999906,-95.10000000000065,temp_error_0h,0.3677664357993634,0.3358675955884829,0.2735593901701521,8398
29.9_-95.1,29.899999999999906,-95.10000000000065,wspd_error_0h,1.514114830658943,0.5260584083932599,0.004009331362893498,8398
29.9_-95.3,29.899999999999906,-95.30000000000064,temp_error_1h,-0.3676317319095126,0.3537226835774465,0.2986851244194286,8398
29.9_-95.3,29.899999999999906,-95.30000000000064,wspd_error_1h,1.1443324747133605,0.49761277609468296,0.021492905694235453,8398
29.9_-95.3,29.899999999999906,-95.30000000000064,temp_error_0h,0.532750608289665,0.3033622669169844,0.07909888787860253,8398
29.9_-95.3,29.899999999999906,-95.30000000000064,wspd_error_0h,1.4124088430023622,0.5475173626209617,0.009906675846020008,8398
29.9_-95.4,29.899999999999906,-95.40000000000063,temp_error_1h,-0.06538656519601523,0.3484930360831003,0.8511739245746601,8398
29.9_-95.4,29.899999999999906,-95.40000000000063,wspd_error_1h,1.2472538886121765,0.5022188316142897,0.013029772114329319,8398
29.9_-95.4,29.899999999999906,-95.40000000000063,temp_error_0h,0.36665362883515507,0.29812903305742156,0.2187883609706358,8398
29.9_-95.4,29.899999999999906,-95.40000000000063,wspd_error_0h,1.4144411379598614,0.5418108532930346,0.009054992730371358,8398
29.9_-95.5,29.899999999999906,-95.50000000000063,temp_error_1h,0.03820531663523047,0.3540856334896351,0.9140787798168355,8398
29.9_-95.5,29.899999999999906,-95.50000000000063,wspd_error_1h,1.528968268519117,0.49358726984838025,0.0019569827363095094,8398
29.9_-95.5,29.899999999999906,-95.50000000000063,temp_error_0h,0.28098937746670194,0.2907813957153438,0.3339094683493351,8398
29.9_-95.5,29.899999999999906,-95.50000000000063,wspd_error_0h,1.3487040168596436,0.5208247365999651,0.009626692198524855,8398
29.9_-95.6,29.899999999999906,-95.60000000000062,temp_error_1h,0.24716589083213802,0.34718530587235064,0.47653824431773195,8398
29.9_-95.6,29.899999999999906,-95.60000000000062,wspd_error_1h,1.1530982748223435,0.4922141021868906,0.01916932801275606,8398
29.9_-95.6,29.899999999999906,-95.60000000000062,temp_error_0h,0.3829351295489037,0.30490781878331136,0.2091856779578829,8398
29.9_-95.6,29.899999999999906,-95.60000000000062,wspd_error_0h,1.4991641168352754,0.5112633634353636,0.0033740310697674136,8398
29.9_-95.7,29.899999999999906,-95.70000000000061,temp_error_1h,0.4605960225141367,0.3430732569276804,0.17945134689033648,8398
29.9_-95.7,29.899999999999906,-95.70000000000061,wspd_error_1h,1.052289085581268,0.4473503570320665,0.01868226698703901,8398
29.9_-95.7,29.899999999999906,-95.70000000000061,temp_error_0h,0.3931982978678587,0.30502519050364435,0.19741003336661622,8398
29.9_-95.7,29.899999999999906,-95.70000000000061,wspd_error_0h,1.418802591854886,0.4874750217201162,0.0036178842049530147,8398
29.9_-95.8,29.899999999999906,-95.80000000000061,temp_error_1h,0.39066623534452594,0.3333479618427903,0.24125163827071106,8398
29.9_-95.8,29.899999999999906,-95.80000000000061,wspd_error_1h,0.8261894743784027,0.42230487359624475,0.05045348332447319,8398
29.9_-95.8,29.899999999999906,-95.80000000000061,temp_error_0h,0.3807834750627358,0.2983836365574375,0.201936550601874,8398
29.9_-95.8,29.899999999999906,-95.80000000000061,wspd_error_0h,1.516234612278703,0.4740037647364234,0.0013852469847959181,8398
29.9_-95.9,29.899999999999906,-95.9000000000006,temp_error_1h,0.36003851537800036,0.33180027792771694,0.2779059574426861,8398
29.9_-95.9,29.899999999999906,-95.9000000000006,wspd_error_1h,0.8931000393047243,0.41687859451720116,0.032194104758450415,8398
29.9_-95.9,29.899999999999906,-95.9000000000006,temp_error_0h,0.41184240140285455,0.2988184426322677,0.1681672685622655,8398
29.9_-95.9,29.899999999999906,-95.9000000000006,wspd_error_0h,1.6997156537097877,0.46479369436685686,0.0002568276332022279,8398
29.9_-96.8,29.899999999999906,-96.80000000000055,temp_error_1h,-0.6597535617203824,0.31591089763416874,0.036790466735078464,8398
29.9_-96.8,29.899999999999906,-96.80000000000055,wspd_error_1h,1.5687834358775938,0.4317022609044918,0.00028079249391099736,8398
29.9_-96.8,29.899999999999906,-96.80000000000055,temp_error_0h,0.41498484574545363,0.2881618999801473,0.14987373243869118,8398
29.9_-96.8,29.899999999999906,-96.80000000000055,wspd_error_0h,2.0887557830042622,0.43671409543374656,1.7574996613589633e-06,8398
29.9_-97.6,29.899999999999906,-97.6000000000005,temp_error_1h,-0.9913552980712541,0.33158201388589637,0.002799970207941982,8398
29.9_-97.6,29.899999999999906,-97.6000000000005,wspd_error_1h,1.2306330456977383,0.3912277439101,0.0016634689223766763,8398
29.9_-97.6,29.899999999999906,-97.6000000000005,temp_error_0h,0.5719816012170235,0.26948369473266554,0.03382433476767721,8398
29.9_-97.6,29.899999999999906,-97.6000000000005,wspd_error_0h,2.04318372922724,0.41058945154703547,6.613210259409641e-07,8398
29.9_-98.1,29.899999999999906,-98.10000000000048,temp_error_1h,-1.0031923567006138,0.33210964400368365,0.0025298201055612424,8398
29.9_-98.1,29.899999999999906,-98.10000000000048,wspd_error_1h,0.974060256927568,0.4217225839513534,0.020928025528371474,8398
29.9_-98.1,29.899999999999906,-98.10000000000048,temp_error_0h,0.7836473461207056,0.2796431419646612,0.0050854580527166515,8398
29.9_-98.1,29.899999999999906,-98.10000000000048,wspd_error_0h,1.3963642792648696,0.3851796713178247,0.00029042320197270044,8398
29.9_-98.2,29.899999999999906,-98.20000000000047,temp_error_1h,-0.7247592429607747,0.31522556041392363,0.02151946014533812,8398
29.9_-98.2,29.899999999999906,-98.20000000000047,wspd_error_1h,0.6465823642247154,0.4364919882992868,0.13856021585742218,8398
29.9_-98.2,29.899999999999906,-98.20000000000047,temp_error_0h,0.8676437796812454,0.2809229726065962,0.00201797776542878,8398
29.9_-98.2,29.899999999999906,-98.20000000000047,wspd_error_0h,1.3438366711638985,0.3938229944295252,0.0006472601958478208,8398
29.9_-98.3,29.899999999999906,-98.30000000000047,temp_error_1h,-0.6371651834100476,0.3083031858661363,0.03879469783555489,8398
29.9_-98.3,29.899999999999906,-98.30000000000047,wspd_error_1h,0.47333360347393677,0.38171766939343094,0.21500663537402276,8398
29.9_-98.3,29.899999999999906,-98.30000000000047,temp_error_0h,0.9264581016164558,0.28144483534031617,0.0009996401440435232,8398
29.9_-98.3,29.899999999999906,-98.30000000000047,wspd_error_0h,1.2525690395575109,0.39129070607873245,0.0013740618934268145,8398
29.9_-98.6,29.899999999999906,-98.60000000000045,temp_error_1h,-1.1165696636839253,0.3280589299103263,0.0006682520845529005,8398
29.9_-98.6,29.899999999999906,-98.60000000000045,wspd_error_1h,0.15882666106261317,0.38081768282069334,0.6766397844386531,8398
29.9_-98.6,29.899999999999906,-98.60000000000045,temp_error_0h,0.9540687283742413,0.2835402772314776,0.0007693180598009608,8398
29.9_-98.6,29.899999999999906,-98.60000000000045,wspd_error_0h,1.3012887562171827,0.387981051519369,0.0008000644486045871,8398
30.0_-100.1,29.999999999999908,-100.10000000000036,temp_error_1h,-1.3450373902554214,0.3387214841519492,7.219481264986172e-05,8398
30.0_-100.1,29.999999999999908,-100.10000000000036,wspd_error_1h,2.007508976726566,0.413442263983379,1.222029459624352e-06,8398
30.0_-100.1,29.999999999999908,-100.10000000000036,temp_error_0h,0.9283472440920697,0.3018550887808792,0.002108476166554185,8398
30.0_-100.1,29.999999999999908,-100.10000000000036,wspd_error_0h,-0.7704458752981792,0.3652958917539387,0.03496554936727403,8398
30.0_-100.2,29.999999999999908,-100.20000000000036,temp_error_1h,-1.3986757580226328,0.34959338920707067,6.365617423864656e-05,8398
30.0_-100.2,29.999999999999908,-100.20000000000036,wspd_error_1h,1.5434483939012662,0.4157991164938424,0.00020696056535296492,8398
30.0_-100.2,29.999999999999908,-100.20000000000036,temp_error_0h,0.9469740079498875,0.29762218027486703,0.001468989415055244,8398
30.0_-100.2,29.999999999999908,-100.20000000000036,wspd_error_0h,-0.8204922600628928,0.36216478535812957,0.023506152446987283,8398
30.0_-95.1,29.999999999999908,-95.10000000000065,temp_error_1h,-0.1363955338725706,0.3679192541575371,0.7108544612047674,8398
30.0_-95.1,29.999999999999908,-95.10000000000065,wspd_error_1h,1.2708787075629846,0.4692666221842086,0.006778224800069399,8398
30.0_-95.1,29.999999999999908,-95.10000000000065,temp_error_0h,0.17723600347588356,0.31480937405177567,0.5734536102053673,8398
30.0_-95.1,29.999999999999908,-95.10000000000065,wspd_error_0h,1.5122888216770944,0.5156380654490887,0.003367787206421502,8398
30.0_-95.2,29.999999999999908,-95.20000000000064,temp_error_1h,-0.73494231054357,0.37312565641349243,0.048906754073190006,8398
30.0_-95.2,29.999999999999908,-95.20000000000064,wspd_error_1h,1.0115561230498862,0.4869671457501422,0.03780827893262839,8398
30.0_-95.2,29.999999999999908,-95.20000000000064,temp_error_0h,0.48508802822501473,0.3060143950860329,0.11296318787197324,8398
30.0_-95.2,29.999999999999908,-95.20000000000064,wspd_error_0h,1.5189013119666046,0.5360411479553978,0.004614390369350296,8398
30.0_-95.3,29.999999999999908,-95.30000000000064,temp_error_1h,-0.552089220822906,0.347000076548081,0.11163955720162533,8398
30.0_-95.3,29.999999999999908,-95.30000000000064,wspd_error_1h,1.5524382483181514,0.48324651801236385,0.0013207573186431176,8398
30.0_-95.3,29.999999999999908,-95.30000000000064,temp_error_0h,0.34584679405163143,0.29132287412279695,0.23519835638516096,8398
30.0_-95.3,29.999999999999908,-95.30000000000064,wspd_error_0h,1.3202353999191012,0.5390453020242868,0.014337367363040032,8398
30.0_-95.5,29.999999999999908,-95.50000000000063,temp_error_1h,-0.6532423075709313,0.34094325610137444,0.05540103566776744,8398
30.0_-95.5,29.999999999999908,-95.50000000000063,wspd_error_1h,1.4830920027494618,0.4764095948482306,0.0018578322323448138,8398
30.0_-95.5,29.999999999999908,-95.50000000000063,temp_error_0h,0.1693485400100637,0.281153788465262,0.5469680494550202,8398
30.0_-95.5,29.999999999999908,-95.50000000000063,wspd_error_0h,1.23780541225425,0.5082584941534768,0.014896698176059653,8398
30.0_-95.6,29.999999999999908,-95.60000000000062,temp_error_1h,-0.3319520744798879,0.3398633162020253,0.32873493508838747,8398
30.0_-95.6,29.999999999999908,-95.60000000000062,wspd_error_1h,1.1280775383397683,0.47138890399583966,0.01672893752035054,8398
30.0_-95.6,29.999999999999908,-95.60000000000062,temp_error_0h,0.37781842259748294,0.29951478636249085,0.20718739264849884,8398
30.0_-95.6,29.999999999999908,-95.60000000000062,wspd_error_0h,1.3944747643324205,0.49671792402936354,0.005006240058275102,8398
30.0_-95.7,29.999999999999908,-95.70000000000061,temp_error_1h,0.20079801945056566,0.34080334528971423,0.5557495628059956,8398
30.0_-95.7,29.999999999999908,-95.70000000000061,wspd_error_1h,1.0818753218130597,0.4397889809088551,0.013914289344636677,8398
30.0_-95.7,29.999999999999908,-95.70000000000061,temp_error_0h,0.40899157660335317,0.29823278309440865,0.17029220149793356,8398
30.0_-95.7,29.999999999999908,-95.70000000000061,wspd_error_0h,1.2796458446049326,0.477421158600576,0.007369408255826437,8398
30.0_-95.9,29.999999999999908,-95.9000000000006,temp_error_1h,-0.0624478684485624,0.34470671728565777,0.8562445636663483,8398
30.0_-95.9,29.999999999999908,-95.9000000000006,wspd_error_1h,0.9788689245919232,0.4217681372965551,0.02031781826432444,8398
30.0_-95.9,29.999999999999908,-95.9000000000006,temp_error_0h,0.47920619658480756,0.2935259340574997,0.10259387239675721,8398
30.0_-95.9,29.999999999999908,-95.9000000000006,wspd_error_0h,1.6044599209561414,0.45463413114657675,0.00041918091355319653,8398
30.0_-96.0,29.999999999999908,-96.0000000000006,temp_error_1h,-0.55100259977488,0.3409490743436288,0.10611374147421615,8398
30.0_-96.0,29.999999999999908,-96.0000000000006,wspd_error_1h,1.0560933841461377,0.41630150587954357,0.01120360742521842,8398
30.0_-96.0,29.999999999999908,-96.0000000000006,temp_error_0h,0.5118365815913664,0.2851015082673298,0.07264547549028344,8398
30.0_-96.0,29.999999999999908,-96.0000000000006,wspd_error_0h,1.6834643083508312,0.43970658109784944,0.0001298112318706135,8398
30.0_-96.1,29.999999999999908,-96.10000000000059,temp_error_1h,-0.46344614105235116,0.32556675530312496,0.15462693899687352,8398
30.0_-96.1,29.999999999999908,-96.10000000000059,wspd_error_1h,1.1951112968227509,0.4279073902308013,0.0052353344236306665,8398
30.0_-96.1,29.999999999999908,-96.10000000000059,temp_error_0h,0.490736975321404,0.2877044576098702,0.08810144916746565,8398
30.0_-96.1,29.999999999999908,-96.10000000000059,wspd_error_0h,1.676634362079006,0.4421964722614138,0.00015073080492067348,8398
30.0_-97.0,29.999999999999908,-97.00000000000054,temp_error_1h,-0.9561498660672215,0.3184192297210167,0.0026829809860342557,8398
30.0_-97.0,29.999999999999908,-97.00000000000054,wspd_error_1h,1.9697496384337205,0.43147181036349835,5.061842694553675e-06,8398
30.0_-97.0,29.999999999999908,-97.00000000000054,temp_error_0h,0.2984267180440909,0.27107901410263485,0.2709785869004522,8398
30.0_-97.0,29.999999999999908,-97.00000000000054,wspd_error_0h,1.8184970182079858,0.40908559287021334,8.891339027927714e-06,8398
30.0_-97.6,29.999999999999908,-97.6000000000005,temp_error_1h,-1.1493571646484722,0.33183613307915844,0.0005356137630239122,8398
30.0_-97.6,29.999999999999908,-97.6000000000005,wspd_error_1h,0.8666971298473287,0.3975881266937743,0.02929366712209447,8398
30.0_-97.6,29.999999999999908,-97.6000000000005,temp_error_0h,0.6181779819711639,0.2623874900581212,0.01849720186497872,8398
30.0_-97.6,29.999999999999908,-97.6000000000005,wspd_error_0h,1.8113681461931173,0.39985652239920944,5.978953026675171e-06,8398
30.0_-98.0,29.999999999999908,-98.00000000000048,temp_error_1h,-1.1413206564320613,0.31903237109070115,0.00034893297249660726,8398
30.0_-98.0,29.999999999999908,-98.00000000000048,wspd_error_1h,1.4215214240229561,0.42938256946494135,0.0009348493316176931,8398
30.0_-98.0,29.999999999999908,-98.00000000000048,temp_error_0h,0.7184613342982803,0.2669932074454922,0.007139386801553682,8398
30.0_-98.0,29.999999999999908,-98.00000000000048,wspd_error_0h,1.1857079134250201,0.36193778314845704,0.0010571804061256795,8398
30.0_-98.1,29.999999999999908,-98.10000000000048,temp_error_1h,-0.8611728297706392,0.3151755701076451,0.006301473238497168,8398
30.0_-98.1,29.999999999999908,-98.10000000000048,wspd_error_1h,1.2701048199680305,0.4064323339033377,0.0017840841992167178,8398
30.0_-98.1,29.999999999999908,-98.10000000000048,temp_error_0h,0.7530138750188058,0.27270008588900074,0.005769283195416364,8398
30.0_-98.1,29.999999999999908,-98.10000000000048,wspd_error_0h,1.1274998349681893,0.37655171911657215,0.002759024714658276,8398
30.0_-98.2,29.999999999999908,-98.20000000000047,temp_error_1h,-0.6919252716704936,0.3086267766439997,0.02499084684760522,8398
30.0_-98.2,29.999999999999908,-98.20000000000047,wspd_error_1h,0.8447943908280819,0.3979334136176606,0.03378701043874521,8398
30.0_-98.2,29.999999999999908,-98.20000000000047,temp_error_0h,0.7877150795774704,0.27455216492186335,0.004126856822266545,8398
30.0_-98.2,29.999999999999908,-98.20000000000047,wspd_error_0h,1.1074921099686574,0.38155092013084185,0.0037103925147268235,8398
30.0_-98.3,29.999999999999908,-98.30000000000047,temp_error_1h,-0.8972112563106046,0.31910145227306164,0.004939830370194853,8398
30.0_-98.3,29.999999999999908,-98.30000000000047,wspd_error_1h,0.9158057906600057,0.3986557982974421,0.02163000786824454,8398
30.0_-98.3,29.999999999999908,-98.30000000000047,temp_error_0h,0.9009049614263379,0.2768658349233825,0.0011426861560697166,8398
30.0_-98.3,29.999999999999908,-98.30000000000047,wspd_error_0h,0.9902317105002565,0.37901007406653425,0.008999644636100257,8398
30.0_-98.4,29.999999999999908,-98.40000000000046,temp_error_1h,-1.2952008647427644,0.32458663094915197,6.65511473323388e-05,8398
30.0_-98.4,29.999999999999908,-98.40000000000046,wspd_error_1h,0.7586867642649322,0.37813055007581314,0.044844164341994786,8398
